0.005	2.83089280128	0.005	0.129660918407
0.055	14.9064998627	0.005	0.298871859076
0.065	10.9928646088	0.005	0.25718854392
0.075	8.44473457336	0.005	0.225942113728
0.085	6.85440015793	0.005	0.203026520225
0.095	5.19305753708	0.005	0.181300648057
0.105	4.07544708252	0.005	0.157849870727
0.115	3.5825650692	0.005	0.148308150467
0.125	2.97853946686	0.005	0.133431362229
0.135	2.9049885273	0.005	0.13281458948
0.145	2.36561512947	0.005	0.118960886646
0.155	2.04780268669	0.005	0.110259345572
0.165	1.8071731329	0.005	0.102295799884
0.175	1.80953407288	0.005	0.104791281288
0.185	1.49880409241	0.005	0.0950239541968
0.195	1.51878094673	0.005	0.0966950410371
0.205	1.34716212749	0.005	0.0909915441736
0.215	1.30321311951	0.005	0.0872856362992
0.225	1.17209279537	0.005	0.0823820326151
0.235	1.06893992424	0.005	0.0790627677224
0.245	1.13613450527	0.005	0.0807267950329
0.255	1.1390402317	0.005	0.0842183628142
0.265	1.16882383823	0.005	0.0852517603943
0.275	1.03334486485	0.005	0.0786189239063
0.285	0.888240754604	0.005	0.072223742225
0.295	0.899500370026	0.005	0.073884669542
0.305	0.834121823311	0.005	0.0716837868932
0.315	0.897502720356	0.005	0.0721892567093
0.325	0.831760942936	0.005	0.0714720617283
0.335	0.785451114178	0.005	0.0670100990811
0.345	0.871532917023	0.005	0.0726226683045
0.355	0.875528275967	0.005	0.0738074041567
0.365	0.80324858427	0.005	0.0697194225853
0.375	0.708449661732	0.005	0.0637710218304
0.385	0.672491431236	0.005	0.0632214763239
0.395	0.737869977951	0.005	0.0665706158558
0.405	0.751853764057	0.005	0.0683494760254
0.415	0.639983713627	0.005	0.0628911746611
0.425	0.721888542175	0.005	0.0645600140849
0.435	0.651969790459	0.005	0.0622337915533
0.445	0.6737626791	0.005	0.0636413360866
0.455	0.644887149334	0.005	0.0611423150694
0.465	0.663229465485	0.005	0.0626189376918
0.475	0.796165883541	0.005	0.0697608026793
0.485	0.759118020535	0.005	0.067445496191
0.495	0.710992157459	0.005	0.0656471675118
